         10032344 function calls (9987505 primitive calls) in 661.169 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\ctypes\__init__.py:366(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:1038(_wait_for_tstate_lock)
       24    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\cycler.py:225(__iter__)
       11    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:423(_simple)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\backend_bases.py:2455(__init__)
      140    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:346(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:251(_get_machar)
      128    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\ticker.py:234(set_axis)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:1018(_make_key)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:1865(sca)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_base.py:143(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1930(getLogger)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\_methods.py:30(_amin)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\patches.py:430(set_joinstyle)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\enum.py:283(__call__)
        7    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:84(opengroup)
       36    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:420(_string_to_bool)
       15    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:408(_uniq)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:499(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:96(_str_xmin)
        8    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       14    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\patches.py:246(set_antialiased)
        8    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:958(_set_artist_props)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1221(getLogger)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_base.py:156(set_prop_cycle)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:513(set)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:1161(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\artist.py:836(set_alpha)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:1037(fixlist)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:190(_set_labelrotation)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\ctypes\__init__.py:373(__getitem__)
       62    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\text.py:1179(set_text)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:113(bubble)
        1    0.000    0.000    0.000    0.000 C:\Data\Nano\projects\01_repositories\CarND-Advanced-Lane-Lines\test_images.py:234(get_source_dist_points)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:801(null)
       32    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\lib\function_base.py:241(iterable)
       56    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       24    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\cycler.py:138(keys)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:224(__init__)
       28    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:111(__init__)
        4    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:20(__enter__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:182(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:1140(fp_write)
        5    0.000    0.000    0.000    0.000 {built-in method nt.close}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:268(frozen)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:469(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:664(push)
      142    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        5    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       26    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:81(groups)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\rcsetup.py:178(validate_axisbelow)
        4    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:80(as_list)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:538(set_constrained_layout_pads)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\copyreg.py:87(__newobj__)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\config.py:71(get_setting)
        5    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\copyreg.py:96(_slotnames)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:358(notify_all)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:2682(__init__)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\patches.py:449(set_hatch)
        1    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:216(__init__)
        2    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\_methods.py:26(_amax)
        4    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.unravel_index}
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:411(_mk_bitmap)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:26(__exit__)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\enum.py:525(__new__)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:2144(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:447(_get_axes)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:335(notify)
       32    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\ticker.py:517(set_useOffset)
       10    0.000    0.000    0.000    0.000 {built-in method msvcrt.open_osfhandle}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\ntpath.py:44(normcase)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:106(remove)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\artist.py:651(set_clip_box)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:492(_get_charset_prefix)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:694(bubble)
       32    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.normalize_axis_index}
        9    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_collections_abc.py:72(_check_methods)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\subprocess.py:130(__init__)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:213(get_tick_padding)
        5    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:65(_combine_flags)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\text.py:1141(set_y)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_subplots.py:203(subplot_class_factory)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\video\io\ffmpeg_reader.py:285(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       30    0.000    0.000    0.000    0.000 {built-in method _winapi.GetCurrentProcess}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:81(add)
       38    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\text.py:591(set_wrap)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:145(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\video\VideoClip.py:77(__init__)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedWriter' objects}
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:903(fix_flags)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:1917(method)
        6    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:18(_fr0)
       34    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\font_manager.py:803(set_file)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:76(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:481(set_tight_layout)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\decorators.py:132(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:88(get)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:84(__hash__)
        4    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:595(isstring)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:343(_escape)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:100(_str_xmax)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\rcsetup.py:118(validate_bool)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\text.py:532(_update_clip_properties)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\Clip.py:49(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\audio\io\readers.py:126(seek)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_collections_abc.py:271(__subclasshook__)
       50    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_collections_abc.py:392(__subclasshook__)
       10    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\subprocess.py:207(Detach)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_utils.py:158(_supports_unicode)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\video\io\ffmpeg_reader.py:367(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\video\io\ffmpeg_reader.py:380(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:813(__init__)
        3    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:165(__contains__)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\subprocess.py:226(_cleanup)
       32    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\ticker.py:541(set_useMathText)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:413(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:1206(current_thread)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\subprocess.py:1095(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1341(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:243(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\audio\AudioClip.py:45(__init__)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:432(_generate_overlap_table)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1272(_fixupParents)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:36(__init__)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1521(handle)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:903(__init__)
       28    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:365(<dictcomp>)
       28    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:376(<dictcomp>)
       24    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:1482(_update_axisinfo)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_utils.py:144(_is_utf)
        1    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\__init__.py:1404(get_backend)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1619(isEnabledFor)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:162(__call__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:636(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:305(<dictcomp>)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\tokenize.py:380(find_cookie)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:240(__enter__)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:689(clear)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:395(width)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:105(_entry_from_axes)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\subprocess.py:1198(_internal_poll)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:2021(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\function_base.py:13(_index_deprecate)
       28    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:387(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\projections\__init__.py:48(get_projection_class)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:36(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:92(_str_epsneg)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_base.py:903(set_axes_locator)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_base.py:3007(set_axis_on)
        5    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\warnings.py:408(__init__)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:794(_addHandlerRef)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:16(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:255(_is_owned)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\text.py:1130(set_x)
        5    0.000    0.000    0.000    0.000 {built-in method msvcrt.get_osfhandle}
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_collections_abc.py:367(__subclasshook__)
       11    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:168(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:968(_stop)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\colors.py:184(_to_rgba_no_colorcycle)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_utils.py:131(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:728(_newname)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:104(_str_resolution)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:154(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1575(callHandlers)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:75(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\numerictypes.py:565(obj2sctype)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\numeric.py:1927(isscalar)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\numpy\core\getlimits.py:88(_str_eps)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:170(<dictcomp>)
       32    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\scale.py:60(__init__)
        3    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:52(_commit_removals)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:404(height)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\transforms.py:2417(_get_is_affine)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:213(status_printer)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:413(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\backend_bases.py:2469(notify_axes_change)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:1966(add_axobserver)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:946(__hash__)
        3    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:1112(daemon)
        8    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axis.py:1443(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:942(_comparable)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\decorators.py:112(fun)
        1    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        6    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        3    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:221(_releaseLock)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:727(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1531(addHandler)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:84(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:58(get_geometry)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:73(set_width_ratios)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:106(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\projections\__init__.py:21(get_projection_class)
        1    0.000    0.000    0.000    0.000 C:\Data\Nano\projects\01_repositories\CarND-Advanced-Lane-Lines\test_videos.py:27(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\moviepy\decorators.py:134(<dictcomp>)
        5    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:117(getLevelName)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:187(_checkLevel)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_weakrefset.py:67(__len__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:249(_release_save)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:252(_acquire_restore)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:507(is_set)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:1052(name)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:150(_normalize)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\widgets.py:33(__init__)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:499(get_constrained_layout)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:1021(fixitems)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_subplots.py:218(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_base.py:3918(set_navigate)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_tqdm.py:930(__del__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_monitor.py:97(report)
        6    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\_collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1169(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:1605(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\threading.py:1096(daemon)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\cbook\__init__.py:904(<dictcomp>)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:86(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\gridspec.py:82(set_height_ratios)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\figure.py:775(set_canvas)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\matplotlib\axes\_base.py:3934(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\site-packages\tqdm\_utils.py:165(_environ_cols_wrapper)
        1    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\codecs.py:260(__init__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python37\lib\logging\__init__.py:747(filter)
